STATE,COUNTY,YEAR,SEX,GEOID,perdrop,groups,CCR,CCRMinusOne,testval,uniqueid,a,b,c,rsq,n,reduce,diff,predCCR,AGE,POPULATION,cnty_year,PopMinusOne,predPop,numdiff,perdiff
31,165,1980,1,31165,0.8713339640491958,ccr2,1.1333333333333333,1.360655737704918,0.8329317269076305,31165_1980,-0.031736010159888806,1.0284093156506915,NA,0.9062799739973185,48,0.840819074631574,-0.010731964935857485,1.1440652982691908,2,54,31165_1980,65,74.36424438749741,-20.364244387497408,-0.3771156368055075
31,165,1980,1,31165,0.8713339640491958,ccr3,0.8317757009345794,1.0380952380952382,0.8012518220012003,31165_1980,0.022291194547096674,0.967502945556038,NA,0.925892509131631,48,0.8949719183035877,-0.09729038568533555,0.929066086619915,3,68,31165_1980,83,77.11248518945294,-9.11248518945294,-0.13400713513901383
31,165,1980,1,31165,0.8713339640491958,ccr4,0.5555555555555556,0.7321428571428571,0.7588075880758809,31165_1980,-0.03429082175899986,0.9949763634928149,NA,0.7392845835098616,48,0.8425444435398175,-0.061307340607525074,0.6168628961630807,4,89,31165_1980,109,67.23805568177579,21.76194431822421,0.24451622829465403
31,165,1980,1,31165,0.8713339640491958,ccr5,0.810126582278481,1.0735294117647058,0.7546384602046124,31165_1980,-0.0548177785700417,1.007863320375994,NA,0.6253066432935344,48,0.8239621019543898,-0.07442096834902567,0.8845475506275067,5,70,31165_1980,82,72.53289915145555,-2.5328991514555526,-0.03618427359222218
31,165,1980,1,31165,0.8713339640491958,ccr6,1.0163934426229508,1.2777777777777777,0.7954383464005703,31165_1980,-0.043874230723195115,0.9959382615551652,NA,0.6582772848986715,48,0.8343980124522258,-0.0497817955104487,1.0661752381333995,6,64,31165_1980,73,77.83079238373817,-13.83079238373817,-0.21610613099590892
31,165,1980,1,31165,0.8713339640491958,ccr7,0.8548387096774194,1.0714285714285714,0.7978494623655914,31165_1980,-0.008453601036587705,0.9715446967181456,NA,0.6902868371154468,48,0.8673918850049539,-0.07450973854217402,0.9293484482195934,7,62,31165_1980,69,64.12504292715194,-2.125042927151938,-0.03427488592180545
31,165,1980,1,31165,0.8713339640491958,ccr8,0.8181818181818182,1.0377358490566038,0.7884297520661158,31165_1980,0.04680498913847522,0.9236850813791876,NA,0.7901381957412356,48,0.9227341532816442,-0.13937249182743516,0.9575543100092534,8,53,31165_1980,60,57.4532586005552,-4.453258600555202,-0.08402374718028682
31,165,1980,1,31165,0.8713339640491958,ccr9,0.8888888888888888,1.1355932203389831,0.7827529021558871,31165_1980,0.027063183855246004,0.9547803586674523,NA,0.8595102757544031,48,0.9008300464683281,-0.13408760455819557,1.0229764934470844,9,45,31165_1980,55,56.26370713958964,-11.263707139589641,-0.25030460310199204
31,165,1980,1,31165,0.8713339640491958,ccr10,0.9565217391304348,1.1904761904761905,0.8034782608695652,31165_1980,0.04190577886625535,0.9541908681502772,NA,0.921572208914895,48,0.9143746579146732,-0.1320195202917951,1.08854125942223,10,56,31165_1980,67,72.9322643812894,-16.9322643812894,-0.3023618639515964
31,165,1980,1,31165,0.8713339640491958,ccr11,0.6716417910447762,0.8548387096774194,0.7856941706561532,31165_1980,0.03261850137760497,0.9722553145713404,NA,0.9028586640024527,48,0.903670772973862,-0.10085096649739622,0.7724927575421724,11,66,31165_1980,75,57.93695681566293,8.063043184337069,0.12216732097480407
