GEOID,YEAR,mean_mig,mean_base,SSP2,Inundated,mean_inun
55113,2045,15007.760987462061,15009.015508202707,NA,1,15009.015508202707
55113,2050,15023.818798725631,15025.39933615513,NA,1,15025.39933615513
55113,2055,15223.017220536483,15224.888305061895,NA,1,15224.888305061895
55113,2060,15551.301512175898,15553.383648692441,NA,1,15553.383648692441
55113,2065,15952.269584955346,15954.384703062295,NA,1,15954.384703062295
55113,2070,16423.601362859983,16425.40708450414,NA,1,16425.40708450414
55113,2075,16944.51895347198,16945.524593839807,NA,1,16945.524593839807
55113,2080,17492.34221780546,17492.007334423488,NA,1,17492.007334423488
55113,2085,18083.56580432277,18081.243678655057,NA,1,18081.243678655057
55113,2090,18712.286958978722,18707.2375708847,NA,1,18707.2375708847
55113,2095,19365.39945988151,19356.747781201157,NA,1,19356.747781201157
55113,2100,20064.00707437461,20050.755815355973,NA,1,20050.755815355973
55115,2020,41466.51820417049,41466.51820417049,NA,1,41466.51820417049
55115,2025,41704.94565341124,41705.1668733206,NA,1,41705.1668733206
55115,2030,41867.07972002874,41866.70537445793,NA,1,41866.70537445793
55115,2035,41955.66521174144,41953.96458163731,NA,1,41953.96458163731
55115,2040,42095.98261327925,42092.04345651652,NA,1,42092.04345651652
55115,2045,42315.45040974789,42307.94995782096,NA,1,42307.94995782096
55115,2050,42676.900752349626,42663.813948450625,NA,1,42663.813948450625
55115,2055,43366.44168307075,43344.50727508604,NA,1,43344.50727508604
55115,2060,44393.4173618107,44357.398880773435,NA,1,44357.398880773435
55115,2065,45599.64960010326,45541.12894338865,NA,1,45541.12894338865
55115,2070,46978.36305054095,46883.839052548385,NA,1,46883.839052548385
55115,2075,48536.51772659449,48384.03059902331,NA,1,48384.03059902331
55115,2080,50216.01525185834,49968.90265737104,NA,1,49968.90265737104
55115,2085,52090.004762272576,51685.978435739176,NA,1,51685.978435739176
55115,2090,54181.257353487694,53516.12581438869,NA,1,53516.12581438869
55115,2095,56568.40186328021,55469.06345568569,NA,1,55469.06345568569
55115,2100,59341.158167431786,57520.819449636336,NA,1,57520.819449636336
55117,2020,117826.69792735438,117826.63053766223,NA,1,117826.63053766223
55117,2025,120288.0531717144,120291.2563835851,NA,1,120291.2563835851
55117,2030,122321.51360289313,122327.59954336786,NA,1,122327.59954336786
55117,2035,123831.21693399575,123839.80364719263,NA,1,123839.80364719263
55117,2040,125159.37685435088,125170.46509953053,NA,1,125170.46509953053
55117,2045,126366.07643680241,126379.9953951255,NA,1,126379.9953951255
55117,2050,127883.2049769547,127900.966780654,NA,1,127900.966780654
55117,2055,130206.18324353795,130229.56824621062,NA,1,130229.56824621062
55117,2060,133230.6026163,133262.68387205905,NA,1,133262.68387205905
55117,2065,136637.52224660286,136682.92795717125,NA,1,136682.92795717125
55117,2070,140425.59852700637,140491.48831881763,NA,1,140491.48831881763
55117,2075,144589.7754773375,144687.96112370025,NA,1,144687.96112370025
55117,2080,148987.57381046886,149138.26590923604,NA,1,149138.26590923604
55117,2085,153878.84620443944,154115.88963703168,NA,1,154115.88963703168
55117,2090,159169.57122798447,159547.93527336096,NA,1,159547.93527336096
55117,2095,164766.51144495734,165373.76397100708,NA,1,165373.76397100708
55117,2100,170555.95830510944,171530.79729784696,NA,1,171530.79729784696
55119,2020,20565.40106253348,20565.40106253348,NA,1,20565.40106253348
55119,2025,20748.769191814976,20748.797696856494,NA,1,20748.797696856494
55119,2030,20891.542890377645,20891.505367014215,NA,1,20891.505367014215
55119,2035,21015.401448836343,21015.28543401461,NA,1,21015.28543401461
55119,2040,21153.067711788124,21152.882399377006,NA,1,21152.882399377006
55119,2045,21302.784393819096,21302.54619645232,NA,1,21302.54619645232
55119,2050,21546.051293932134,21545.783455841276,NA,1,21545.783455841276
55119,2055,21937.83793404692,21937.570069981626,NA,1,21937.570069981626
55119,2060,22457.35899478083,22457.131667948583,NA,1,22457.131667948583
55119,2065,23061.59951019832,23061.45869910883,NA,1,23061.45869910883
55119,2070,23764.953580148373,23764.946239433917,NA,1,23764.946239433917
55119,2075,24553.37750264828,24553.54119030447,NA,1,24553.54119030447
55119,2080,25378.928827381984,25379.264695146558,NA,1,25379.264695146558
55119,2085,26238.517614612712,26238.930171173048,NA,1,26238.930171173048
55119,2090,27116.65693874686,27116.86593711707,NA,1,27116.86593711707
55119,2095,28046.973337928473,28046.336847006358,NA,1,28046.336847006358
55119,2100,29060.168091025775,29057.406311062732,NA,1,29057.406311062732
55121,2020,30133.63708827645,30133.63708827645,NA,1,30133.63708827645
55121,2025,30668.929285011887,30668.96852469666,NA,1,30668.96852469666
55121,2030,31165.577679862727,31165.24916782166,NA,1,31165.24916782166
55121,2035,31538.61711853682,31537.601123613953,NA,1,31537.601123613953
55121,2040,31992.54685720667,31990.4977593721,NA,1,31990.4977593721
55121,2045,32509.259171568847,32505.771616990467,NA,1,32505.771616990467
55121,2050,33093.86475179492,33088.4779839132,NA,1,33088.4779839132
55121,2055,33869.332769457316,33861.51923734494,NA,1,33861.51923734494
55121,2060,34816.917100791296,34806.098895508076,NA,1,34806.098895508076
55121,2065,35833.25520971444,35818.81189378613,NA,1,35818.81189378613
55121,2070,36967.18564770686,36948.49706851213,NA,1,36948.49706851213
55121,2075,38238.68251919726,38214.94398786419,NA,1,38214.94398786419
55121,2080,39557.83766743503,39527.50915875361,NA,1,39527.50915875361
55121,2085,40976.41568496922,40936.63056399756,NA,1,40936.63056399756
55121,2090,42457.07639863174,42402.59762633456,NA,1,42402.59762633456
55121,2095,43990.66516931179,43912.084411241165,NA,1,43912.084411241165
55121,2100,45600.519928535694,45481.09517605895,NA,1,45481.09517605895
55123,2020,30765.719751659937,30765.719751659937,NA,1,30765.719751659937
55123,2025,31092.15556783381,31092.419283157655,NA,1,31092.419283157655
55123,2030,31435.399193841557,31435.608861690063,NA,1,31435.608861690063
55123,2035,31700.232459115465,31700.13103641494,NA,1,31700.13103641494
55123,2040,32142.57531532249,32141.855882717533,NA,1,32141.855882717533
55123,2045,32703.25155966032,32701.455095770983,NA,1,32701.455095770983
55123,2050,33379.229755852386,33375.675886097546,NA,1,33375.675886097546
55123,2055,34312.1001445832,34305.75326414094,NA,1,34305.75326414094
55123,2060,35421.37907236613,35410.71996430403,NA,1,35410.71996430403
55123,2065,36589.84620737122,36572.64305523893,NA,1,36572.64305523893
55123,2070,37890.78188996142,37863.78384190366,NA,1,37863.78384190366
55123,2075,39311.884351152694,39270.246014059376,NA,1,39270.246014059376
55123,2080,40731.72582221726,40667.84512549692,NA,1,40667.84512549692
55123,2085,42184.27138150888,42085.809244890566,NA,1,42085.809244890566
55123,2090,43692.365152203245,43539.348953357665,NA,1,43539.348953357665
55123,2095,45279.99628766988,45040.012505184466,NA,1,45040.012505184466
55123,2100,47011.89363600099,46632.19566856613,NA,1,46632.19566856613
55125,2020,20851.041728374512,20851.041728374512,NA,1,20851.041728374512
55125,2025,20109.46886158247,20109.9551417216,NA,1,20109.9551417216
55125,2030,19338.382743651462,19338.986662705196,NA,1,19338.986662705196
55125,2035,18584.685812106818,18585.0517809192,NA,1,18585.0517809192
55125,2040,17983.856173136046,17983.642739255945,NA,1,17983.642739255945
55125,2045,17578.64060124674,17577.494480189285,NA,1,17577.494480189285
55125,2050,17381.2691712566,17378.818766834374,NA,1,17378.818766834374
55125,2055,17439.99477565341,17435.80223954564,NA,1,17435.80223954564
55125,2060,17725.24995661275,17718.86935443353,NA,1,17718.86935443353
55125,2065,18140.814654889975,18131.845404353746,NA,1,18131.845404353746
55125,2070,18640.53006544657,18628.805371723673,NA,1,18628.805371723673
55125,2075,19207.07928522763,19192.999551666904,NA,1,19192.999551666904
55125,2080,19803.372847878385,19788.31678897771,NA,1,19788.31678897771
55125,2085,20449.137971499247,20436.126509535898,NA,1,20436.126509535898
55125,2090,21136.065333377388,21131.14107196283,NA,1,21131.14107196283
55125,2095,21865.134308388086,21879.464284788617,NA,1,21879.464284788617
55125,2100,22615.7847332201,22669.005011825797,NA,1,22669.005011825797
55127,2020,105430.66141923242,105430.52760237634,NA,1,105430.52760237634
55127,2025,108669.13156603153,108677.00146027934,NA,1,108677.00146027934
55127,2030,111436.88308923118,111447.26925623644,NA,1,111447.26925623644
55127,2035,113877.47115154186,113882.11015329698,NA,1,113882.11015329698
55127,2040,116050.3691280455,116041.69166218066,NA,1,116041.69166218066
55127,2045,117720.16952720113,117692.90440997147,NA,1,117692.90440997147
55127,2050,119650.60194268449,119603.91001587854,NA,1,119603.91001587854
55127,2055,122438.12663103889,122377.63106367046,NA,1,122377.63106367046
55127,2060,125735.98128679783,125678.26762293804,NA,1,125678.26762293804
55127,2065,129421.61318419447,129400.34338150409,NA,1,129400.34338150409
55127,2070,133279.22034976998,133354.98545623507,NA,1,133354.98545623507
55127,2075,136920.88585085017,137195.44862365362,NA,1,137195.44862365362
55127,2080,140151.4212715148,140787.2164205077,NA,1,140787.2164205077
55127,2085,143939.09565381575,145189.4099119981,NA,1,145189.4099119981
55127,2090,148052.40207047822,150304.71509726674,NA,1,150304.71509726674
55127,2095,152193.25251874336,156026.15553193272,NA,1,156026.15553193272
55127,2100,155825.954854652,162084.33229589308,NA,1,162084.33229589308
55129,2020,15428.9517451773,15428.9517451773,NA,1,15428.9517451773
55129,2025,15234.102241720397,15234.163317004744,NA,1,15234.163317004744
55129,2030,14957.738970897724,14957.577204347737,NA,1,14957.577204347737
55129,2035,14639.811569308666,14639.256383157403,NA,1,14639.256383157403
55129,2040,14395.342083984897,14394.209859516384,NA,1,14394.209859516384
55129,2045,14263.651004975722,14261.698249017867,NA,1,14261.698249017867
55129,2050,14267.991413755166,14264.913453641293,NA,1,14264.913453641293
55129,2055,14444.082524377287,14439.516262812247,NA,1,14439.516262812247
55129,2060,14757.91781339722,14751.47718169082,NA,1,14751.47718169082
55129,2065,15151.175177184208,15142.513177082388,NA,1,15142.513177082388
55129,2070,15614.3545452997,15603.311030362673,NA,1,15603.311030362673
55129,2075,16142.366793676829,16129.02870938173,NA,1,16129.02870938173
55129,2080,16694.514268412433,16679.124298935967,NA,1,16679.124298935967
55129,2085,17282.329969652197,17265.50268000759,NA,1,17265.50268000759
55129,2090,17892.665101177245,17875.725165475404,NA,1,17875.725165475404
55129,2095,18525.485885400773,18511.142145850183,NA,1,18511.142145850183
55129,2100,19190.159239794495,19183.565192382743,NA,1,19183.565192382743
55131,2020,136856.5686480525,136856.3208416739,NA,1,136856.3208416739
55131,2025,139346.99284660045,139354.48046589724,NA,1,139354.48046589724
55131,2030,141228.845245694,141240.56998803953,NA,1,141240.56998803953
55131,2035,142497.47915301783,142507.3376637334,NA,1,142507.3376637334
55131,2040,143530.79305794497,143530.90699372484,NA,1,143530.90699372484
55131,2045,144423.1376765024,144403.32013282742,NA,1,144403.32013282742
55131,2050,145517.12272480733,145464.8037881564,NA,1,145464.8037881564
55131,2055,147546.67742161578,147445.77461037808,NA,1,147445.77461037808
55131,2060,150600.08215965913,150430.80077239,NA,1,150430.80077239
55131,2065,154377.17757633535,154115.76881146076,NA,1,154115.76881146076
55131,2070,158851.0343394535,158471.09658812935,NA,1,158471.09658812935
55131,2075,163990.01854882503,163464.27182704626,NA,1,163464.27182704626
55131,2080,169510.35198596114,168812.52755916797,NA,1,168812.52755916797
55131,2085,175406.5287833549,174515.3719463512,NA,1,174515.3719463512
55131,2090,181688.50146202787,180599.86742963322,NA,1,180599.86742963322
55131,2095,188382.78046570535,187126.9202259437,NA,1,187126.9202259437
55131,2100,195414.43546152292,194081.25849755248,NA,1,194081.25849755248
55133,2020,403738.9127825392,403725.2514882751,NA,1,403725.2514882751
55133,2025,410467.4551362368,410486.6588117343,NA,1,410486.6588117343
55133,2030,415769.165495678,415836.03357514046,NA,1,415836.03357514046
55133,2035,419205.9220066326,419328.8908296963,NA,1,419328.8908296963
55133,2040,421582.2898212026,421765.7917722508,NA,1,421765.7917722508
55133,2045,423546.5342973347,423786.552991386,NA,1,423786.552991386
55133,2050,426647.24208877434,426929.9308711792,NA,1,426929.9308711792
55133,2055,432677.6542327342,432970.7833837794,NA,1,432970.7833837794
55133,2060,441859.35643057607,442101.24391705845,NA,1,442101.24391705845
55133,2065,453213.54726948595,453290.13638733473,NA,1,453290.13638733473
55133,2070,466467.3946804732,466185.0546716515,NA,1,466185.0546716515
55133,2075,481620.08527845395,480669.6485663337,NA,1,480669.6485663337
55133,2080,497956.57126530097,495859.5326479434,NA,1,495859.5326479434
55133,2085,516126.502534035,512144.40376815957,NA,1,512144.40376815957
55133,2090,536921.9829751527,529928.1213579288,NA,1,529928.1213579288
55133,2095,561125.678359711,549419.092894577,NA,1,549419.092894577
55133,2100,589031.9347500316,570088.3326390712,NA,1,570088.3326390712
55135,2020,52007.98017897383,52007.98017897383,NA,1,52007.98017897383
55135,2025,52351.72958782906,52352.070638348734,NA,1,52352.070638348734
55135,2030,52579.85582110914,52579.778291025024,NA,1,52579.778291025024
55135,2035,52660.32610626181,52659.47724745168,NA,1,52659.47724745168
55135,2040,52692.11135201481,52690.281127011316,NA,1,52690.281127011316
55135,2045,52733.77103291717,52730.821811660884,NA,1,52730.821811660884
55135,2050,52986.143884337354,52982.140581967615,NA,1,52982.140581967615
55135,2055,53685.44159645671,53680.82902497592,NA,1,53680.82902497592
55135,2060,54768.798741957566,54764.82002759319,NA,1,54764.82002759319
55135,2065,56093.782835922684,56093.08578395355,NA,1,56093.08578395355
55135,2070,57630.44591444648,57638.15773884161,NA,1,57638.15773884161
55135,2075,59346.0814081296,59371.56686430937,NA,1,59371.56686430937
55135,2080,61145.52513900906,61205.37024461638,NA,1,61205.37024461638
55135,2085,63102.945568610376,63226.13751119483,NA,1,63226.13751119483
55135,2090,65193.30224654256,65429.441839895306,NA,1,65429.441839895306
55135,2095,67386.9654730309,67819.36025260542,NA,1,67819.36025260542
55135,2100,69584.69381668583,70351.51844778999,NA,1,70351.51844778999
55137,2020,23820.280549004707,23820.280549004707,NA,1,23820.280549004707
55137,2025,23531.902414217413,23532.07039177552,NA,1,23532.07039177552
55137,2030,23176.188782223428,23176.116898002383,NA,1,23176.116898002383
55137,2035,22723.671410067862,22723.317826063052,NA,1,22723.317826063052
55137,2040,22347.953946053578,22347.465893944838,NA,1,22347.465893944838
55137,2045,22070.30582064878,22069.924822256675,NA,1,22069.924822256675
55137,2050,21925.78998264197,21925.849130548624,NA,1,21925.849130548624
55137,2055,22018.045306454263,22018.95977259325,NA,1,22018.95977259325
55137,2060,22320.335484003903,22322.62784937768,NA,1,22322.62784937768
55137,2065,22737.7911065434,22742.060054969897,NA,1,22742.060054969897
55137,2070,23260.891856225964,23267.7825571357,NA,1,23267.7825571357
55137,2075,23901.867570286504,23911.93748025393,NA,1,23911.93748025393
55137,2080,24619.337871260643,24632.718832365623,NA,1,24632.718832365623
55137,2085,25420.86765385265,25436.562335746545,NA,1,25436.562335746545
55137,2090,26298.937940794487,26313.391981605,NA,1,26313.391981605
55137,2095,27253.62589729534,27258.05455996003,NA,1,27258.05455996003
55137,2100,28275.27146237972,28250.879830213893,NA,1,28250.879830213893
55139,2020,174844.31210547476,174844.03883161617,NA,1,174844.03883161617
55139,2025,181156.70976438458,181160.17507464142,NA,1,181160.17507464142
55139,2030,186723.76421524835,186729.41322509298,NA,1,186729.41322509298
55139,2035,191332.95576684308,191340.33096917538,NA,1,191340.33096917538
55139,2040,195178.42926315565,195187.54173292525,NA,1,195187.54173292525
55139,2045,198115.89223140883,198126.66998774844,NA,1,198126.66998774844
55139,2050,201255.99629503005,201268.54462846715,NA,1,201268.54462846715
55139,2055,205638.51659967966,205653.00411345524,NA,1,205653.00411345524
55139,2060,210831.384838681,210848.462642868,NA,1,210848.462642868
55139,2065,216404.38199060576,216425.0699527592,NA,1,216425.0699527592
55139,2070,222178.77720272483,222204.90925785733,NA,1,222204.90925785733
55139,2075,227954.93040038226,227990.43730847095,NA,1,227990.43730847095
55139,2080,233936.9596375347,233989.82386132822,NA,1,233989.82386132822
55139,2085,241555.07410848705,241639.04227816509,NA,1,241639.04227816509
55139,2090,250455.13137162125,250592.3934465252,NA,1,250592.3934465252
55139,2095,260123.57205330627,260347.75644755547,NA,1,260347.75644755547
55139,2100,270077.69651099015,270437.6253200049,NA,1,270437.6253200049
55141,2020,74299.96599969409,74299.96573260252,NA,1,74299.96573260252
55141,2025,75125.3283769812,75126.0511559105,NA,1,75126.0511559105
55141,2030,75776.4982234866,75777.16808947334,NA,1,75777.16808947334
55141,2035,76130.45318066124,76130.51909276553,NA,1,76130.51909276553
55141,2040,76528.29119240459,76527.21869480143,NA,1,76527.21869480143
55141,2045,76983.46784560896,76980.58633987645,NA,1,76980.58633987645
55141,2050,77762.97720966175,77757.43467526315,NA,1,77757.43467526315
55141,2055,79172.08617531281,79162.71333533413,NA,1,79162.71333533413
55141,2060,81102.93222789661,81088.20127238864,NA,1,81088.20127238864
55141,2065,83268.63393284901,83246.53010573905,NA,1,83246.53010573905
55141,2070,85661.61054605748,85629.56685378958,NA,1,85629.56685378958
55141,2075,88316.65474004376,88271.4590806721,NA,1,88271.4590806721
55141,2080,91169.256795639,91106.73536130409,NA,1,91106.73536130409
55141,2085,94352.53916270718,94267.05283972176,NA,1,94267.05283972176
55141,2090,97793.22449430636,97677.51651284474,NA,1,97677.51651284474
55141,2095,101406.76910734602,101251.64169566067,NA,1,101251.64169566067
55141,2100,105183.54067749434,104977.33924833397,NA,1,104977.33924833397
56001,2020,40839.93138252556,40838.50718658313,NA,1,40838.50718658313
56001,2025,44811.4227378363,44810.64152562652,NA,1,44810.64152562652
56001,2030,48447.039337742346,48445.659417048795,NA,1,48445.659417048795
56001,2035,52003.99713838921,52000.42089400909,NA,1,52000.42089400909
56001,2040,55139.276612805195,55131.77678270565,NA,1,55131.77678270565
56001,2045,57560.614633603785,57546.97979458924,NA,1,57546.97979458924
56001,2050,60274.93655909078,60252.57699062317,NA,1,60252.57699062317
56001,2055,63630.14853576767,63595.97292725159,NA,1,63595.97292725159
56001,2060,67121.22244291758,67071.88445634882,NA,1,67071.88445634882
56001,2065,70790.7210993945,70722.44360590275,NA,1,70722.44360590275
56001,2070,74348.83641804411,74257.89362958504,NA,1,74257.89362958504
56001,2075,77392.56992046117,77276.59523805835,NA,1,77276.59523805835
56001,2080,80366.77352131026,80227.74184950843,NA,1,80227.74184950843
56001,2085,84714.09851213176,84562.256196734,NA,1,84562.256196734
56001,2090,90102.19910252708,89964.81385894745,NA,1,89964.81385894745
56001,2095,96173.36489083865,96108.57946056734,NA,1,96108.57946056734
56001,2100,102493.37672799072,102613.05736612802,NA,1,102613.05736612802
56003,2020,12228.176711732745,12228.127878146835,NA,1,12228.127878146835
56003,2025,12496.146130611214,12496.331212556766,NA,1,12496.331212556766
56003,2030,12793.597689527907,12794.082886322965,NA,1,12794.082886322965
56003,2035,13099.586542373585,13100.569314456729,NA,1,13100.569314456729
56003,2040,13497.905624342748,13499.73074816139,NA,1,13499.73074816139
56003,2045,14008.268505581957,14011.46038013765,NA,1,14011.46038013765
56003,2050,14603.880141851354,14609.305154893374,NA,1,14609.305154893374
56003,2055,15306.475244824767,15315.580491943447,NA,1,15315.580491943447
56003,2060,16118.362853062556,16133.548677545275,NA,1,16133.548677545275
56003,2065,16986.806972921924,17012.012299996153,NA,1,17012.012299996153
56003,2070,17935.635099925315,17977.34411313261,NA,1,17977.34411313261
56003,2075,18980.835712504133,19049.84812963268,NA,1,19049.84812963268
56003,2080,20087.607562482262,20202.117385875757,NA,1,20202.117385875757
56003,2085,21240.436056935003,21431.119554874498,NA,1,21431.119554874498
56003,2090,22433.48004402056,22751.60964182799,NA,1,22751.60964182799
56003,2095,23637.436473182886,24167.898188229985,NA,1,24167.898188229985
56003,2100,24803.919275605735,25686.87400551939,NA,1,25686.87400551939
56005,2020,53009.606875066616,53009.06769350503,NA,1,53009.06769350503
56005,2025,56544.66423044569,56544.47286716927,NA,1,56544.47286716927
56005,2030,59763.220073863886,59762.44274852179,NA,1,59762.44274852179
56005,2035,62664.126919448325,62661.94125916035,NA,1,62661.94125916035
56005,2040,65425.398381094965,65421.00281504724,NA,1,65421.00281504724
56005,2045,68207.28020962047,68199.57317212567,NA,1,68199.57317212567
56005,2050,71327.17061106244,71314.62453123795,NA,1,71314.62453123795
56005,2055,74883.82730358218,74864.17316092052,NA,1,74864.17316092052
56005,2060,78701.90767701274,78671.76668750554,NA,1,78671.76668750554
56005,2065,82641.97103460334,82596.14830022107,NA,1,82596.14830022107
56005,2070,86850.10510675728,86780.66942000533,NA,1,86780.66942000533
56005,2075,91554.8379047477,91449.53962337902,NA,1,91449.53962337902
56005,2080,96897.91159384722,96737.27419419655,NA,1,96737.27419419655
56005,2085,102934.74974610835,102685.8817313388,NA,1,102685.8817313388
56005,2090,109504.26400820406,109111.79355241424,NA,1,109111.79355241424
56005,2095,116542.9569900299,115911.97357501944,NA,1,115911.97357501944
56005,2100,124190.77055023142,123155.92331029946,NA,1,123155.92331029946
56007,2020,16247.18051083605,16246.915709918128,NA,1,16246.915709918128
56007,2025,16804.39118339054,16804.143101360452,NA,1,16804.143101360452
56007,2030,17290.707523458706,17290.01630505914,NA,1,17290.01630505914
56007,2035,17705.622922154806,17704.014971014512,NA,1,17704.014971014512
56007,2040,18134.37091388528,18131.401826021764,NA,1,18131.401826021764
56007,2045,18647.798085370338,18642.941163363368,NA,1,18642.941163363368
56007,2050,19286.580513352714,19279.181596199964,NA,1,19279.181596199964
56007,2055,20061.511485713054,20050.6867815755,NA,1,20050.6867815755
56007,2060,20944.06006766802,20928.58749952233,NA,1,20928.58749952233
56007,2065,21880.211038464084,21858.30172143789,NA,1,21858.30172143789
56007,2070,22888.31771486974,22857.3538535523,NA,1,22857.3538535523
56007,2075,24031.163133626906,23987.26933602885,NA,1,23987.26933602885
56007,2080,25373.166332912726,25310.489701180028,NA,1,25310.489701180028
56007,2085,26910.49976226321,26819.780875387045,NA,1,26819.780875387045
56007,2090,28605.452470153137,28472.345363376273,NA,1,28472.345363376273
56007,2095,30432.19258593619,30234.32874821823,NA,1,30234.32874821823
56007,2100,32408.337555638915,32110.582168649882,NA,1,32110.582168649882
56009,2020,14953.720021733692,14953.608562718724,NA,1,14953.608562718724
56009,2025,15553.129311909172,15553.237795324121,NA,1,15553.237795324121
56009,2030,16123.714067691477,16123.691340132878,NA,1,16123.691340132878
56009,2035,16630.517185058136,16629.949894570564,NA,1,16629.949894570564
56009,2040,17163.64255863857,17162.040904009904,NA,1,17162.040904009904
56009,2045,17754.382831358114,17751.086621345716,NA,1,17751.086621345716
56009,2050,18453.546650370394,18447.689033110022,NA,1,18447.689033110022
56009,2055,19284.32385185829,19274.745544152527,NA,1,19274.745544152527
56009,2060,20258.125127164676,20243.319214693067,NA,1,20243.319214693067
56009,2065,21309.208375769318,21287.24947371214,NA,1,21287.24947371214
56009,2070,22452.309940788884,22420.826918431416,NA,1,22420.826918431416
56009,2075,23731.5506669123,23687.793475076855,NA,1,23687.793475076855
56009,2080,25146.973058480406,25087.900898731696,NA,1,25087.900898731696
56009,2085,26706.875947210123,26628.966820460442,NA,1,26628.966820460442
56009,2090,28392.349098642935,28292.368934396905,NA,1,28292.368934396905
56009,2095,30190.355971177018,30066.370277395414,NA,1,30066.370277395414
56009,2100,32097.08487301689,31950.097505486934,NA,1,31950.097505486934
56011,2020,7639.87759779692,7639.87759779692,NA,1,7639.87759779692
56011,2025,7777.240947731342,7777.332310185575,NA,1,7777.332310185575
56011,2030,7901.081667267465,7901.201420646068,NA,1,7901.201420646068
56011,2035,7994.752975541508,7994.973601804844,NA,1,7994.973601804844
56011,2040,8144.1491468847935,8144.644226185985,NA,1,8144.644226185985
56011,2045,8367.195114597107,8368.2148708371,NA,1,8368.2148708371
56011,2050,8655.587506237174,8657.48305124925,NA,1,8657.48305124925
56011,2055,9034.485884928337,9037.746730977315,NA,1,9037.746730977315
56011,2060,9497.410809115987,9502.716631040796,NA,1,9502.716631040796
56011,2065,9986.677014436671,9994.957602947645,NA,1,9994.957602947645
56011,2070,10531.695801747012,10544.25474248326,NA,1,10544.25474248326
56011,2075,11152.521761191083,11171.18957778584,NA,1,11171.18957778584
56011,2080,11821.17144917992,11848.551012536862,NA,1,11848.551012536862
56011,2085,12539.927230800207,12579.86072945395,NA,1,12579.86072945395
56011,2090,13298.739162365433,13356.85897184677,NA,1,13356.85897184677
56011,2095,14086.534505453737,14171.21950748997,NA,1,14171.21950748997
56011,2100,14910.858007929613,15034.867845446957,NA,1,15034.867845446957
56013,2020,41767.661788294514,41766.70532370562,NA,1,41766.70532370562
56013,2025,43213.006407465415,43211.577323294485,NA,1,43211.577323294485
56013,2030,44582.80002456297,44580.24952309518,NA,1,44580.24952309518
56013,2035,45845.905959669144,45841.503811787814,NA,1,45841.503811787814
56013,2040,47315.37924478717,47308.34702359689,NA,1,47308.34702359689
56013,2045,49062.557889350595,49051.81406653396,NA,1,49051.81406653396
56013,2050,51179.34102695082,51163.41908194115,NA,1,51163.41908194115
56013,2055,53744.39529962867,53721.24379418457,NA,1,53721.24379418457
56013,2060,56625.51997336189,56592.274510615694,NA,1,56592.274510615694
56013,2065,59671.28039966536,59623.75094100223,NA,1,59623.75094100223
56013,2070,62962.6270837462,62894.66209687177,NA,1,62894.66209687177
56013,2075,66588.58230831024,66490.84603088198,NA,1,66490.84603088198
56013,2080,70556.19472804441,70413.99161325423,NA,1,70413.99161325423
56013,2085,74941.72644719486,74731.0068072901,NA,1,74731.0068072901
56013,2090,79695.47924379741,79377.79497400363,NA,1,79377.79497400363
56013,2095,84778.70575833862,84292.42240528564,NA,1,84292.42240528564
56013,2100,90289.28033352445,89534.95544166247,NA,1,89534.95544166247
56015,2020,13744.561873174564,13744.495332625358,NA,1,13744.495332625358
56015,2025,13999.255259672325,13999.278500914768,NA,1,13999.278500914768
56015,2030,14232.571842581941,14232.324460663933,NA,1,14232.324460663933
56015,2035,14461.634442137656,14460.71810787086,NA,1,14460.71810787086
56015,2040,14728.54575159853,14726.539036109227,NA,1,14726.539036109227
56015,2045,15048.782890621256,15045.194844788995,NA,1,15045.194844788995
56015,2050,15477.451607627308,15471.691745142734,NA,1,15471.691745142734
56015,2055,16056.522002820495,16047.808047819319,NA,1,16047.808047819319
56015,2060,16755.11102058287,16742.31683701124,NA,1,16742.31683701124
56015,2065,17537.68218077611,17519.291684869455,NA,1,17519.291684869455
56015,2070,18399.449951716386,18373.429817092605,NA,1,18373.429817092605
56015,2075,19347.422474968313,19311.043185856848,NA,1,19311.043185856848
56015,2080,20401.882797250862,20351.413915815952,NA,1,20351.413915815952
56015,2085,21603.264229588607,21533.38416608793,NA,1,21533.38416608793
56015,2090,22960.691492397495,22864.010623985272,NA,1,22864.010623985272
56015,2095,24444.04444707256,24310.224119983348,NA,1,24310.224119983348
56015,2100,26043.80752198998,25858.1627398553,NA,1,25858.1627398553
56017,2020,4713.574281046912,4713.515809186198,NA,1,4713.515809186198
56017,2025,4694.214558868719,4694.178238118843,NA,1,4694.178238118843
56017,2030,4664.510258101521,4664.537816414165,NA,1,4664.537816414165
56017,2035,4643.308793739162,4643.501187256515,NA,1,4643.501187256515
56017,2040,4643.889378895364,4644.413239886234,NA,1,4644.413239886234
56017,2045,4684.646012009571,4685.739628578839,NA,1,4685.739628578839
56017,2050,4780.929929338455,4782.94655965741,NA,1,4782.94655965741
56017,2055,4940.930787280813,4944.389187032498,NA,1,4944.389187032498
56017,2060,5146.153826412905,5151.806714578645,NA,1,5151.806714578645
56017,2065,5382.08927034462,5391.0230461880465,NA,1,5391.0230461880465
56017,2070,5645.125381235079,5658.9216024783855,NA,1,5658.9216024783855
56017,2075,5934.560335224271,5955.582806703978,NA,1,5955.582806703978
56017,2080,6253.666685868114,6285.576443619525,NA,1,6285.576443619525
